0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,labels
-459.9571838378906,69.46224975585938,-4.990512847900391,13.87590217590332,-15.41740608215332,-10.451577186584473,-26.925947189331055,-26.675987243652344,-11.04676342010498,-3.7169888019561768,-10.183015823364258,-4.327725887298584,-12.75619888305664,23.983810424804688,23.983810424804688,23.983810424804688,23.983810424804688,23.983810424804688,-6.724967002868652,-1.3505301475524902,-0.46271634101867676,1.424354076385498,1.424354076385498,1.424354076385498,1.424354076385498,1.424354076385498,-26.803333282470703,-26.803333282470703,-26.803333282470703,-26.803333282470703,-26.803333282470703,5.973756790161133,2.224360466003418,2.98820424079895,0.3077305257320404,0.3077305257320404,0.3077305257320404,0.3077305257320404,0.3077305257320404,angry
-484.7576599121094,-17.912002563476562,-24.86842918395996,2.5874011516571045,-21.781301498413086,-13.265653610229492,-25.11362648010254,-28.180402755737305,-21.90753173828125,-5.827606201171875,-16.782424926757812,-1.2557682991027832,-19.099523544311523,30.070863723754883,30.070863723754883,30.070863723754883,30.070863723754883,30.070863723754883,-0.12746091187000275,-0.13447023928165436,0.2951023578643799,1.429532766342163,1.429532766342163,1.429532766342163,1.429532766342163,1.429532766342163,-29.204025268554688,-29.204025268554688,-29.204025268554688,-29.204025268554688,-29.204025268554688,0.5955196619033813,0.7953696846961975,2.777172088623047,0.22758039832115173,0.22758039832115173,0.22758039832115173,0.22758039832115173,0.22758039832115173,angry
-516.4172973632812,76.47000122070312,-6.438206195831299,25.39457893371582,-0.649899423122406,-0.7074384689331055,-17.28367042541504,-17.73887062072754,-6.635359764099121,1.2243965864181519,-4.736526966094971,1.2427936792373657,-7.342024803161621,28.478469848632812,28.478469848632812,28.478469848632812,28.478469848632812,28.478469848632812,-6.741242408752441,-1.5784363746643066,-1.5725840330123901,0.3856624960899353,0.3856624960899353,0.3856624960899353,0.3856624960899353,0.3856624960899353,-31.279794692993164,-31.279794692993164,-31.279794692993164,-31.279794692993164,-31.279794692993164,5.0686187744140625,1.279184103012085,3.1718759536743164,0.7999749779701233,0.7999749779701233,0.7999749779701233,0.7999749779701233,0.7999749779701233,fearful
-323.1812253130859,21.095486942590348,8.277246432221908,6.964525423526934,2.025571730438433,-1.733607768748938,-7.573340727572453,-8.945595340617237,-6.470922373046338,-2.4915237116611126,-2.130134640127362,-1.6507889634469828,-2.718042245410771,18.938644289977848,18.938644289977848,18.938644289977848,18.938644289977848,18.938644289977844,-3.000195050318496,-1.5700441245633174,-0.7890298365148546,-0.023091928060744088,-0.02309192806074367,-0.02309192806074367,-0.02309192806074367,-0.02309192806074367,-20.087184360119206,-20.087184360119206,-20.087184360119206,-20.087184360119206,-20.087184360119217,1.4683723518251668,1.2381086898555091,1.2976582508237242,0.775751780836927,0.7757517808369268,0.7757517808369268,0.7757517808369268,0.7757517808369268,fearful
-569.2166748046875,69.25086212158203,-4.738710403442383,21.69338035583496,-5.107402324676514,-5.1460466384887695,-25.074079513549805,-15.189176559448242,-1.0387762784957886,1.5669130086898804,-5.118412017822266,-2.1685736179351807,-4.362056255340576,32.53135681152344,32.53135681152344,32.53135681152344,32.53135681152344,32.53135681152344,-5.889462947845459,-1.063401460647583,-0.9669936895370483,1.143020510673523,1.143020510673523,1.143020510673523,1.143020510673523,1.143020510673523,-33.613365173339844,-33.613365173339844,-33.613365173339844,-33.613365173339844,-33.613365173339844,5.425168514251709,1.6951783895492554,2.70876407623291,0.3843003511428833,0.3843003511428833,0.3843003511428833,0.3843003511428833,0.3843003511428833,fearful
-581.94189453125,-14.242501258850098,-31.16242790222168,7.6769304275512695,-15.883007049560547,-10.330527305603027,-27.038063049316406,-23.934770584106445,-13.211409568786621,-2.7603507041931152,-10.494625091552734,-1.7221884727478027,-12.23240852355957,37.26810836791992,37.26810836791992,37.26810836791992,37.26810836791992,37.26810836791992,0.42338666319847107,0.7183053493499756,0.1255946159362793,1.578145146369934,1.578145146369934,1.578145146369934,1.578145146369934,1.578145146369934,-34.85531997680664,-34.85531997680664,-34.85531997680664,-34.85531997680664,-34.85531997680664,0.6052700281143188,0.4849463999271393,2.705092668533325,0.31754568219184875,0.31754568219184875,0.31754568219184875,0.31754568219184875,0.31754568219184875,fearful
-389.1292724609375,40.16761779785156,-23.986618041992188,0.8959903120994568,-0.22084522247314453,-5.17061710357666,-19.981822967529297,-18.64411163330078,-13.481352806091309,-2.1400814056396484,-13.307485580444336,-3.8667986392974854,-8.588053703308105,22.134990692138672,22.134990692138672,22.134990692138672,22.134990692138672,22.134990692138672,-3.2759363651275635,-0.1064365804195404,-0.7624922394752502,0.004922107793390751,0.004922107793390751,0.004922107793390751,0.004922107793390751,0.004922107793390751,-23.146320343017578,-23.146320343017578,-23.146320343017578,-23.146320343017578,-23.146320343017578,3.011554002761841,-0.30051755905151367,1.7800018787384033,1.2540297508239746,1.2540297508239746,1.2540297508239746,1.2540297508239746,1.2540297508239746,fearful
-184.63076604195345,10.043963129651736,-1.5174665526214897,0.24436233682196318,0.49654297326373653,-2.266777405798098,-5.194886971634076,-6.3310534951794395,-4.498169685262804,-1.499346234649972,-1.8995310629926567,-1.908062866290046,-2.236295063472771,11.025655916193733,11.025655916193733,11.025655916193733,11.025655916193733,11.025655916193728,-1.2326268077338562,-0.34688475270558145,-0.2261057215424948,0.026120175823173858,0.02612017582317416,0.02612017582317416,0.02612017582317416,0.02612017582317416,-11.236949800907748,-11.236949800907748,-11.236949800907748,-11.236949800907748,-11.236949800907759,0.80311849512982,0.3844438483188312,0.5738690275783799,0.4370099414694803,0.4370099414694804,0.4370099414694804,0.4370099414694804,0.4370099414694804,fearful
-455.3333740234375,39.659278869628906,-29.25310707092285,2.2563488483428955,-3.095424175262451,-11.261311531066895,-26.609603881835938,-19.22816276550293,-10.107063293457031,-5.004835605621338,-13.237313270568848,-0.3492198586463928,-5.33359432220459,26.600204467773438,26.600204467773438,26.600204467773438,26.600204467773438,26.600204467773438,-3.128358840942383,0.3381582200527191,-0.1972074955701828,1.0791916847229004,1.0791916847229004,1.0791916847229004,1.0791916847229004,1.0791916847229004,-26.466276168823242,-26.466276168823242,-26.466276168823242,-26.466276168823242,-26.466276168823242,3.3783321380615234,-0.1143682599067688,2.333216905593872,1.3324488401412964,1.3324488401412964,1.3324488401412964,1.3324488401412964,1.3324488401412964,fearful
-448.1580810546875,-30.39133071899414,-36.57662582397461,-6.667031288146973,-4.80420446395874,-6.0351667404174805,-21.370420455932617,-16.868757247924805,-12.891254425048828,-0.1433056741952896,-13.61864185333252,-2.100649356842041,-9.760419845581055,30.211320877075195,30.211320877075195,30.211320877075195,30.211320877075195,30.211320877075195,2.5846424102783203,1.4065903425216675,0.20141839981079102,0.40346166491508484,0.40346166491508484,0.40346166491508484,0.40346166491508484,0.40346166491508484,-26.97966194152832,-26.97966194152832,-26.97966194152832,-26.97966194152832,-26.97966194152832,-0.9681530594825745,-1.070997953414917,1.287438154220581,0.7839447259902954,0.7839447259902954,0.7839447259902954,0.7839447259902954,0.7839447259902954,fearful
-277.7017517089844,28.17960548400879,-24.688892364501953,-1.0214481353759766,-17.051681518554688,-6.360241413116455,-25.004547119140625,-14.924946784973145,-17.79581069946289,-3.0659074783325195,-11.393778800964355,-5.018448829650879,-12.01972484588623,15.072333335876465,15.072333335876465,15.072333335876465,15.072333335876465,15.072333335876465,-2.3343777656555176,0.6165685653686523,0.24638515710830688,1.0538963079452515,1.0538963079452515,1.0538963079452515,1.0538963079452515,1.0538963079452515,-15.837834358215332,-15.837834358215332,-15.837834358215332,-15.837834358215332,-15.837834358215332,2.9773213863372803,0.22033073008060455,1.5871837139129639,0.12834876775741577,0.12834876775741577,0.12834876775741577,0.12834876775741577,0.12834876775741577,angry
-85.90612273495144,10.437514078131162,-5.563595005623977,-4.007717316824302,-6.8296554021981875,-3.8262316548266497,-4.80022111560234,-4.666290662770005,-4.748343332268662,-2.5701234929109376,-2.074009511282461,-2.952968951243746,-3.6472494529127597,4.683798947167809,4.683798947167809,4.683798947167809,4.683798947167809,4.683798947167808,-0.8145417944899666,0.3598948096836975,0.3508337540372417,0.3816333714398207,0.3816333714398211,0.3816333714398211,0.3816333714398211,0.3816333714398211,-4.6433889966294215,-4.6433889966294215,-4.6433889966294215,-4.6433889966294215,-4.643388996629424,1.0643462462268705,0.15823263949220295,0.10735363669012535,-0.14681382657699482,-0.14681382657699465,-0.14681382657699465,-0.14681382657699465,-0.14681382657699465,angry
-332.8523254394531,24.444664001464844,-27.97043800354004,-4.982912540435791,-18.93971061706543,-11.554686546325684,-28.00494384765625,-15.641679763793945,-14.543301582336426,-1.7460594177246094,-12.72103214263916,-5.058412075042725,-8.974186897277832,19.10560417175293,19.10560417175293,19.10560417175293,19.10560417175293,19.10560417175293,-1.581070899963379,1.2569000720977783,0.8572155833244324,1.7302393913269043,1.7302393913269043,1.7302393913269043,1.7302393913269043,1.7302393913269043,-18.523204803466797,-18.523204803466797,-18.523204803466797,-18.523204803466797,-18.523204803466797,3.3162648677825928,0.2247559130191803,1.3847997188568115,0.03113546594977379,0.03113546594977379,0.03113546594977379,0.03113546594977379,0.03113546594977379,angry
-342.37164306640625,-55.191619873046875,-43.05818176269531,-14.549744606018066,-26.46239471435547,-11.479186058044434,-30.989303588867188,-16.515363693237305,-21.038530349731445,-2.841405153274536,-13.96046257019043,-4.57307243347168,-13.863934516906738,23.809492111206055,23.809492111206055,23.809492111206055,23.809492111206055,23.809492111206055,4.450027942657471,2.622124195098877,1.7439802885055542,1.980730414390564,1.980730414390564,1.980730414390564,1.980730414390564,1.980730414390564,-19.725788116455078,-19.725788116455078,-19.725788116455078,-19.725788116455078,-19.725788116455078,-1.3394334316253662,-0.5250200629234314,1.1059443950653076,-0.28586411476135254,-0.28586411476135254,-0.28586411476135254,-0.28586411476135254,-0.28586411476135254,angry
-585.7659912109375,67.7230224609375,-4.325130462646484,14.325240135192871,0.5891382098197937,-4.17022180557251,-12.590286254882812,-15.785423278808594,-11.98672103881836,1.0281291007995605,-11.334115028381348,-1.728217363357544,-11.012648582458496,33.492767333984375,33.492767333984375,33.492767333984375,33.492767333984375,33.492767333984375,-6.052751541137695,-1.7449032068252563,-1.4830553531646729,-0.3292539715766907,-0.3292539715766907,-0.3292539715766907,-0.3292539715766907,-0.3292539715766907,-35.54676818847656,-35.54676818847656,-35.54676818847656,-35.54676818847656,-35.54676818847656,4.5670013427734375,0.7602750062942505,2.2427620887756348,0.7551001310348511,0.7551001310348511,0.7551001310348511,0.7551001310348511,0.7551001310348511,disgust
-389.4166198206518,17.851926301563754,8.855820189634688,3.890074608175982,1.3176211766274,-0.09006551580854975,-4.5914340562879286,-6.426187659548931,-4.682723945478815,-2.0029789092839567,-3.215978987661162,-3.8418719120000886,-2.9180179418462164,23.920443216692075,23.920443216692075,23.920443216692075,23.920443216692075,23.920443216692068,-2.442947216951608,-1.4050528274919334,-0.8074283874951943,-0.35039761291584287,-0.3503976129158428,-0.3503976129158428,-0.3503976129158428,-0.3503976129158428,-23.982400697244834,-23.982400697244834,-23.982400697244834,-23.982400697244834,-23.98240069724485,1.1920502908534825,0.8672100233877704,0.6298484100377532,0.4915042067327722,0.4915042067327721,0.4915042067327721,0.4915042067327721,0.4915042067327721,disgust
-643.2686767578125,60.306922912597656,-3.373835802078247,12.152975082397461,-4.705909252166748,-10.084077835083008,-17.428194046020508,-17.650510787963867,-5.854898452758789,-3.151484727859497,-10.915681838989258,-5.976837158203125,-9.011857032775879,37.75728225708008,37.75728225708008,37.75728225708008,37.75728225708008,37.75728225708008,-5.56010103225708,-1.4324195384979248,-1.095168113708496,0.3770330250263214,0.3770330250263214,0.3770330250263214,0.3770330250263214,0.3770330250263214,-38.20671463012695,-38.20671463012695,-38.20671463012695,-38.20671463012695,-38.20671463012695,4.67033052444458,1.2282301187515259,1.9876364469528198,0.4349762797355652,0.4349762797355652,0.4349762797355652,0.4349762797355652,0.4349762797355652,disgust
-657.1117553710938,-18.846948623657227,-26.03189468383789,-2.078423023223877,-13.86389446258545,-12.066402435302734,-21.9058780670166,-19.957317352294922,-18.80916976928711,-1.0244776010513306,-16.269092559814453,-2.710568904876709,-15.5549898147583,42.46905517578125,42.46905517578125,42.46905517578125,42.46905517578125,42.46905517578125,0.8193047642707825,0.40719297528266907,0.25727298855781555,0.8584921360015869,0.8584921956062317,0.8584921956062317,0.8584921956062317,0.8584921956062317,-39.602108001708984,-39.602108001708984,-39.602108001708984,-39.602108001708984,-39.602108001708984,0.3363911807537079,0.08172589540481567,1.8420054912567139,0.2404894232749939,0.2404894232749939,0.2404894232749939,0.2404894232749939,0.2404894232749939,disgust
-682.6625366210938,58.725791931152344,-3.1449389457702637,20.43306541442871,-0.19628246128559113,1.4739434719085693,-7.218602657318115,-11.412477493286133,-9.191873550415039,-1.009000539779663,-3.74151611328125,-1.3614931106567383,-4.959765434265137,40.93935775756836,40.93935775756836,40.93935775756836,40.93935775756836,40.93935775756836,-5.463222980499268,-1.6265017986297607,-1.745884895324707,-0.1700432002544403,-0.1700432002544403,-0.1700432002544403,-0.1700432002544403,-0.1700432002544403,-41.831851959228516,-41.831851959228516,-41.831851959228516,-41.831851959228516,-41.831851959228516,3.3639004230499268,0.7177058458328247,2.1860337257385254,0.7339856028556824,0.7339856028556824,0.7339856028556824,0.7339856028556824,0.7339856028556824,sad
-422.1271102747887,17.22695438757509,6.798615433019299,6.392491884803983,1.120730492830986,-0.6955059278436974,-2.9596072409555645,-5.764179760230931,-5.408952505145602,-2.1108720494062405,-0.19751727198674057,-0.9282342860668303,-2.2955487356436777,26.18824642457595,26.18824642457595,26.18824642457595,26.18824642457595,26.188246424575947,-2.3727948431046064,-1.1937110408499205,-0.6419620914208591,-0.08643023899676186,-0.0864302389967618,-0.0864302389967618,-0.0864302389967618,-0.0864302389967618,-26.062220285948477,-26.062220285948477,-26.062220285948477,-26.062220285948477,-26.062220285948495,1.0240746152429676,0.9050100973411098,0.9512161039326578,0.4827940144462193,0.4827940144462193,0.4827940144462193,0.4827940144462193,0.4827940144462193,sad
-725.7540893554688,50.670753479003906,-3.2296621799468994,18.561546325683594,-3.633207082748413,-0.7737094759941101,-12.236885070800781,-12.022771835327148,-5.5110015869140625,0.12851519882678986,-4.5670928955078125,-2.2697839736938477,-3.142000436782837,44.259033203125,44.259033203125,44.259033203125,44.259033203125,44.259033203125,-4.646421432495117,-1.260891079902649,-1.293277382850647,0.4161245822906494,0.4161245822906494,0.4161245822906494,0.4161245822906494,0.4161245822906494,-43.96295166015625,-43.96295166015625,-43.96295166015625,-43.96295166015625,-43.96295166015625,3.4505419731140137,0.9695948958396912,2.0478317737579346,0.5104847550392151,0.5104847550392151,0.5104847550392151,0.5104847550392151,0.5104847550392151,sad
-768.1823120117188,-0.0442330501973629,-17.621139526367188,8.06032943725586,-10.13992977142334,-4.117147922515869,-13.241280555725098,-14.483613967895508,-13.50579833984375,-2.124427080154419,-7.260464668273926,-2.155660629272461,-7.500345706939697,49.5328369140625,49.5328369140625,49.5328369140625,49.5328369140625,49.5328369140625,-0.7360665202140808,-0.10349622368812561,-0.475077360868454,0.6793935894966125,0.6793935894966125,0.6793935894966125,0.6793935894966125,0.6793935894966125,-46.76688003540039,-46.76688003540039,-46.76688003540039,-46.76688003540039,-46.76688003540039,0.546750545501709,0.24907097220420837,1.813491702079773,0.3866434097290039,0.3866434097290039,0.3866434097290039,0.3866434097290039,0.3866434097290039,sad
-432.265625,77.59927368164062,-7.308394432067871,24.367088317871094,-7.169724941253662,-8.123270034790039,-20.491926193237305,-27.843828201293945,-17.80914306640625,1.3767858743667603,-15.30650806427002,3.4302451610565186,-18.579269409179688,21.3773193359375,21.3773193359375,21.3773193359375,21.3773193359375,21.3773193359375,-7.568937301635742,-2.3660459518432617,-1.4412471055984497,0.4768969714641571,0.4768969714641571,0.4768969714641571,0.4768969714641571,0.4768969714641571,-26.329336166381836,-26.329336166381836,-26.329336166381836,-26.329336166381836,-26.329336166381836,5.835572242736816,1.6625540256500244,4.075667381286621,0.7330888509750366,0.7330888509750366,0.7330888509750366,0.7330888509750366,0.7330888509750366,sad
-278.4103730580543,25.429917330416817,10.851217910247819,7.786512960734645,-1.2600625160934669,-3.923976183976583,-10.676627830357846,-12.87258598090802,-8.833838718151789,-3.3646414730543355,-2.679532008125723,-0.858478634865314,-2.4119998190580345,15.14387411332855,15.14387411332855,15.14387411332855,15.14387411332855,15.143874113328543,-3.7494694716105514,-1.861210419598486,-0.597948605407434,0.5015146597965577,0.5015146597965586,0.5015146597965586,0.5015146597965586,0.5015146597965586,-17.30908053205485,-17.30908053205485,-17.30908053205485,-17.30908053205485,-17.309080532054864,2.065024290219508,1.8172849111630693,1.761572276307096,0.9161558239656472,0.9161558239656479,0.9161558239656479,0.9161558239656479,0.9161558239656479,sad
-478.8699645996094,72.72449493408203,-8.435121536254883,19.77007484436035,-15.377806663513184,-13.903685569763184,-34.009037017822266,-31.218873977661133,-10.481603622436523,-2.1428661346435547,-13.145503997802734,-0.2337331622838974,-15.787325859069824,24.615028381347656,24.615028381347656,24.615028381347656,24.615028381347656,24.615028381347656,-7.103633403778076,-1.5350522994995117,-0.4378208518028259,1.8362475633621216,1.8362475633621216,1.8362475633621216,1.8362475633621216,1.8362475633621216,-27.843990325927734,-27.843990325927734,-27.843990325927734,-27.843990325927734,-27.843990325927734,6.608460903167725,2.53955078125,4.018279552459717,0.3948751986026764,0.3948751986026764,0.3948751986026764,0.3948751986026764,0.3948751986026764,sad
-496.81475830078125,-13.893417358398438,-28.370830535888672,6.363055229187012,-20.802539825439453,-17.79205894470215,-28.454607009887695,-33.345008850097656,-23.413063049316406,-1.428706169128418,-19.476547241210938,1.5631697177886963,-21.936084747314453,30.18215560913086,30.18215560913086,30.18215560913086,30.18215560913086,30.18215560913086,-0.3722674548625946,-0.14286912977695465,0.37577807903289795,1.7233988046646118,1.7233988046646118,1.7233988046646118,1.7233988046646118,1.7233988046646118,-29.939611434936523,-29.939611434936523,-29.939611434936523,-29.939611434936523,-29.939611434936523,1.336713433265686,1.0540281534194946,3.5549726486206055,0.2869695723056793,0.2869695723056793,0.2869695723056793,0.2869695723056793,0.2869695723056793,sad
-426.793701171875,60.79108428955078,7.294057846069336,-6.736416816711426,-10.09260368347168,-4.400436878204346,-32.45490264892578,-9.911162376403809,-15.32737922668457,-12.071785926818848,-7.314465522766113,-10.802366256713867,-18.8370361328125,22.609943389892578,22.609943389892578,22.609943389892578,22.609943389892578,22.609943389892578,-6.467126369476318,-1.5070079565048218,-0.10240929573774338,-0.10105445235967636,-0.10105445235967636,-0.10105445235967636,-0.10105445235967636,-0.10105445235967636,-24.74191665649414,-24.74191665649414,-24.74191665649414,-24.74191665649414,-24.74191665649414,4.875333309173584,2.085554599761963,1.1458103656768799,0.1774093359708786,0.1774093359708786,0.1774093359708786,0.1774093359708786,0.1774093359708786,disgust
-234.60244377994385,18.374018738363482,7.26057947820171,-1.5088551532720538,-3.5560853627751454,-3.0135047859358686,-9.039397918381123,-4.5390533267174655,-4.360058501817709,-3.5893993234141206,-0.1173488017358442,-2.776027317528073,-3.021537261946764,13.635428674857206,13.635428674857206,13.635428674857206,13.635428674857206,13.635428674857202,-2.2376549181610907,-0.6481140074840522,0.14625118946167892,0.36073961741884686,0.36073961741884747,0.36073961741884747,0.36073961741884747,0.36073961741884747,-13.921802883689013,-13.921802883689013,-13.921802883689013,-13.921802883689013,-13.921802883689022,1.6386354324492647,1.161976785289422,0.48853746800551695,0.16004043427070513,0.16004043427070508,0.16004043427070508,0.16004043427070508,0.16004043427070508,disgust
-478.5439147949219,63.442901611328125,3.1078011989593506,-14.586198806762695,-13.30422306060791,-15.642407417297363,-38.393287658691406,-8.374689102172852,-19.697925567626953,-8.182921409606934,-10.189936637878418,-19.26717758178711,-13.366368293762207,25.59787940979004,25.59787940979004,25.59787940979004,25.59787940979004,25.59787940979004,-6.126441955566406,-0.6583467721939087,0.40388795733451843,0.7579262852668762,0.7579262852668762,0.7579262852668762,0.7579262852668762,0.7579262852668762,-27.062856674194336,-27.062856674194336,-27.062856674194336,-27.062856674194336,-27.062856674194336,6.074765205383301,2.3430519104003906,0.5049640536308289,0.1579221487045288,0.1579221487045288,0.1579221487045288,0.1579221487045288,0.1579221487045288,disgust
